"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","95% Confidence Interval","Confidence Interval Low","Confidence Interval High",
"36","New York","36053","Madison","2021","25.2%","","(22.1% - 28.6%)","22.1%","28.6%",
"36","New York","36055","Monroe","2019","20.9%","","(19.9% - 22.0%)","19.9%","22.0%",
"36","New York","36055","Monroe","2020","21.7%","","(20.6% - 22.9%)","20.6%","22.9%",
"36","New York","36055","Monroe","2021","27.3%","","(24.8% - 29.9%)","24.8%","29.9%",
"36","New York","36057","Montgomery","2019","21.9%","","(20.8% - 23.1%)","20.8%","23.1%",
"36","New York","36057","Montgomery","2020","21.6%","","(20.5% - 22.9%)","20.5%","22.9%",
"36","New York","36057","Montgomery","2021","23.2%","","(20.2% - 26.3%)","20.2%","26.3%",
"36","New York","36059","Nassau","2019","15.3%","","(14.6% - 16.1%)","14.6%","16.1%",
"36","New York","36059","Nassau","2020","14.7%","","(13.9% - 15.5%)","13.9%","15.5%",
"36","New York","36059","Nassau","2021","15.5%","","(13.6% - 17.5%)","13.6%","17.5%",
"36","New York","36061","New York","2019","18.3%","","(17.5% - 19.2%)","17.5%","19.2%",
"36","New York","36061","New York","2020","19.1%","","(18.2% - 20.0%)","18.2%","20.0%",
"36","New York","36061","New York","2021","20.2%","","(18.1% - 22.5%)","18.1%","22.5%",
"36","New York","36063","Niagara","2019","21.1%","","(19.9% - 22.4%)","19.9%","22.4%",
"36","New York","36063","Niagara","2020","21.8%","","(20.5% - 23.2%)","20.5%","23.2%",
"36","New York","36063","Niagara","2021","25.0%","","(22.1% - 28.3%)","22.1%","28.3%",
"36","New York","36065","Oneida","2019","21.5%","","(20.3% - 22.7%)","20.3%","22.7%",
"36","New York","36065","Oneida","2020","19.8%","","(18.7% - 21.0%)","18.7%","21.0%",
"36","New York","36065","Oneida","2021","24.7%","","(21.8% - 27.8%)","21.8%","27.8%",
"36","New York","36067","Onondaga","2019","19.2%","","(18.2% - 20.3%)","18.2%","20.3%",
"36","New York","36067","Onondaga","2020","21.3%","","(20.1% - 22.4%)","20.1%","22.4%",
"36","New York","36067","Onondaga","2021","25.8%","","(22.9% - 28.8%)","22.9%","28.8%",
"36","New York","36069","Ontario","2019","19.9%","","(18.8% - 21.1%)","18.8%","21.1%",
"36","New York","36069","Ontario","2020","21.2%","","(19.9% - 22.6%)","19.9%","22.6%",
"36","New York","36069","Ontario","2021","26.2%","","(23.1% - 29.4%)","23.1%","29.4%",
"36","New York","36071","Orange","2019","17.3%","","(16.5% - 18.1%)","16.5%","18.1%",
"36","New York","36071","Orange","2020","19.8%","","(18.8% - 20.9%)","18.8%","20.9%",
"36","New York","36071","Orange","2021","20.4%","","(17.9% - 23.2%)","17.9%","23.2%",
"36","New York","36073","Orleans","2019","21.3%","","(19.9% - 22.6%)","19.9%","22.6%",
"36","New York","36073","Orleans","2020","21.9%","","(20.6% - 23.2%)","20.6%","23.2%",
"36","New York","36073","Orleans","2021","26.7%","","(23.3% - 30.2%)","23.3%","30.2%",
"36","New York","36075","Oswego","2019","21.3%","","(20.2% - 22.5%)","20.2%","22.5%",
"36","New York","36075","Oswego","2020","22.0%","","(20.8% - 23.5%)","20.8%","23.5%",
"36","New York","36075","Oswego","2021","25.7%","","(22.7% - 29.0%)","22.7%","29.0%",
"36","New York","36077","Otsego","2019","20.7%","","(19.5% - 22.1%)","19.5%","22.1%",
"36","New York","36077","Otsego","2020","22.7%","","(21.4% - 24.1%)","21.4%","24.1%",
"36","New York","36077","Otsego","2021","23.6%","","(20.3% - 27.1%)","20.3%","27.1%",
"36","New York","36079","Putnam","2019","17.5%","","(16.5% - 18.5%)","16.5%","18.5%",
"36","New York","36079","Putnam","2020","18.4%","","(17.4% - 19.6%)","17.4%","19.6%",
"36","New York","36079","Putnam","2021","18.7%","","(16.2% - 21.5%)","16.2%","21.5%",
"36","New York","36081","Queens","2019","13.3%","","(12.7% - 14.0%)","12.7%","14.0%",
"36","New York","36081","Queens","2020","15.1%","","(14.6% - 15.8%)","14.6%","15.8%",
"36","New York","36081","Queens","2021","15.3%","","(13.6% - 17.1%)","13.6%","17.1%",
"36","New York","36083","Rensselaer","2019","19.7%","","(18.6% - 20.9%)","18.6%","20.9%",
"36","New York","36083","Rensselaer","2020","21.4%","","(20.3% - 22.7%)","20.3%","22.7%",
"36","New York","36083","Rensselaer","2021","23.2%","","(20.1% - 26.5%)","20.1%","26.5%",
"36","New York","36085","Richmond","2019","15.8%","","(15.0% - 16.6%)","15.0%","16.6%",
"36","New York","36085","Richmond","2020","17.3%","","(16.5% - 18.2%)","16.5%","18.2%",
"36","New York","36085","Richmond","2021","17.8%","","(15.4% - 20.5%)","15.4%","20.5%",
"36","New York","36087","Rockland","2019","15.9%","","(15.0% - 16.8%)","15.0%","16.8%",
"36","New York","36087","Rockland","2020","17.2%","","(16.3% - 18.3%)","16.3%","18.3%",
"36","New York","36087","Rockland","2021","18.7%","","(15.9% - 21.5%)","15.9%","21.5%",
"36","New York","36091","Saratoga","2019","18.7%","","(17.5% - 19.9%)","17.5%","19.9%",
"36","New York","36091","Saratoga","2020","19.4%","","(18.1% - 20.7%)","18.1%","20.7%",
"36","New York","36091","Saratoga","2021","21.1%","","(18.5% - 24.0%)","18.5%","24.0%",
"36","New York","36093","Schenectady","2019","19.8%","","(18.8% - 21.0%)","18.8%","21.0%",
"36","New York","36093","Schenectady","2020","20.3%","","(19.3% - 21.5%)","19.3%","21.5%",
"36","New York","36093","Schenectady","2021","22.5%","","(19.5% - 25.7%)","19.5%","25.7%",
"36","New York","36095","Schoharie","2019","20.7%","","(19.5% - 22.0%)","19.5%","22.0%",
"36","New York","36095","Schoharie","2020","21.7%","","(20.4% - 23.0%)","20.4%","23.0%",
"36","New York","36095","Schoharie","2021","23.3%","","(20.1% - 26.7%)","20.1%","26.7%",
"36","New York","36097","Schuyler","2019","21.9%","","(20.5% - 23.2%)","20.5%","23.2%",
"36","New York","36097","Schuyler","2020","22.1%","","(20.7% - 23.5%)","20.7%","23.5%",
"36","New York","36097","Schuyler","2021","24.4%","","(21.3% - 27.9%)","21.3%","27.9%",
"36","New York","36099","Seneca","2019","21.1%","","(19.8% - 22.4%)","19.8%","22.4%",
"36","New York","36099","Seneca","2020","21.6%","","(20.2% - 22.9%)","20.2%","22.9%",
"36","New York","36099","Seneca","2021","24.1%","","(20.8% - 27.8%)","20.8%","27.8%",
"36","New York","36089","St. Lawrence","2019","21.3%","","(20.0% - 22.6%)","20.0%","22.6%",
"36","New York","36089","St. Lawrence","2020","23.8%","","(22.5% - 25.2%)","22.5%","25.2%",
"36","New York","36089","St. Lawrence","2021","24.7%","","(21.5% - 28.1%)","21.5%","28.1%",
"36","New York","36101","Steuben","2019","22.5%","","(21.2% - 24.0%)","21.2%","24.0%",
"36","New York","36101","Steuben","2020","21.8%","","(20.4% - 23.3%)","20.4%","23.3%",
"36","New York","36101","Steuben","2021","25.9%","","(22.7% - 29.3%)","22.7%","29.3%",
"36","New York","36103","Suffolk","2019","15.2%","","(14.5% - 16.0%)","14.5%","16.0%",
"36","New York","36103","Suffolk","2020","16.4%","","(15.5% - 17.3%)","15.5%","17.3%",
"36","New York","36103","Suffolk","2021","18.8%","","(16.6% - 21.1%)","16.6%","21.1%",
"36","New York","36105","Sullivan","2019","18.7%","","(17.8% - 19.7%)","17.8%","19.7%",
"36","New York","36105","Sullivan","2020","20.9%","","(19.7% - 22.0%)","19.7%","22.0%",
"36","New York","36105","Sullivan","2021","21.1%","","(18.3% - 23.7%)","18.3%","23.7%",
"36","New York","36107","Tioga","2019","21.7%","","(20.3% - 23.2%)","20.3%","23.2%",
"36","New York","36107","Tioga","2020","21.8%","","(20.4% - 23.2%)","20.4%","23.2%",
"36","New York","36107","Tioga","2021","23.7%","","(20.6% - 27.2%)","20.6%","27.2%",
"36","New York","36109","Tompkins","2019","18.8%","","(17.7% - 19.8%)","17.7%","19.8%",
"36","New York","36109","Tompkins","2020","19.5%","","(18.4% - 20.7%)","18.4%","20.7%",
"36","New York","36109","Tompkins","2021","24.1%","","(21.0% - 27.4%)","21.0%","27.4%",
"36","New York","36111","Ulster","2019","20.1%","","(19.0% - 21.2%)","19.0%","21.2%",
"36","New York","36111","Ulster","2020","20.1%","","(18.9% - 21.3%)","18.9%","21.3%",
"36","New York","36111","Ulster","2021","25.3%","","(21.9% - 28.6%)","21.9%","28.6%",
"36","New York","36113","Warren","2019","20.6%","","(19.2% - 21.9%)","19.2%","21.9%",
"36","New York","36113","Warren","2020","22.0%","","(20.7% - 23.5%)","20.7%","23.5%",
"36","New York","36113","Warren","2021","25.2%","","(22.1% - 28.6%)","22.1%","28.6%",
"36","New York","36115","Washington","2019","19.8%","","(18.6% - 21.0%)","18.6%","21.0%",
"36","New York","36115","Washington","2020","21.3%","","(20.0% - 22.7%)","20.0%","22.7%",
"36","New York","36115","Washington","2021","24.0%","","(20.9% - 27.1%)","20.9%","27.1%",
"36","New York","36117","Wayne","2019","21.3%","","(20.1% - 22.6%)","20.1%","22.6%",
"36","New York","36117","Wayne","2020","22.2%","","(20.9% - 23.5%)","20.9%","23.5%",
"36","New York","36117","Wayne","2021","24.6%","","(21.8% - 27.4%)","21.8%","27.4%",
"36","New York","36119","Westchester","2019","15.2%","","(14.5% - 16.0%)","14.5%","16.0%",
"36","New York","36119","Westchester","2020","16.6%","","(15.9% - 17.5%)","15.9%","17.5%",
"36","New York","36119","Westchester","2021","17.5%","","(15.4% - 19.9%)","15.4%","19.9%",
"36","New York","36121","Wyoming","2019","20.5%","","(19.4% - 21.6%)","19.4%","21.6%",
"36","New York","36121","Wyoming","2020","20.5%","","(19.4% - 21.8%)","19.4%","21.8%",
"36","New York","36121","Wyoming","2021","21.4%","","(18.4% - 24.9%)","18.4%","24.9%",
"36","New York","36123","Yates","2019","21.8%","","(20.4% - 23.3%)","20.4%","23.3%",
"36","New York","36123","Yates","2020","22.2%","","(20.9% - 23.9%)","20.9%","23.9%",
"36","New York","36123","Yates","2021","25.5%","","(21.9% - 29.1%)","21.9%","29.1%",
"37","North Carolina","37001","Alamance","2019","22.9%","","(21.9% - 24.0%)","21.9%","24.0%",
"37","North Carolina","37001","Alamance","2020","23.4%","","(22.3% - 24.5%)","22.3%","24.5%",
"37","North Carolina","37001","Alamance","2021","24.2%","","(20.1% - 28.3%)","20.1%","28.3%",
"37","North Carolina","37003","Alexander","2019","24.9%","","(23.6% - 26.4%)","23.6%","26.4%",
"37","North Carolina","37003","Alexander","2020","23.8%","","(22.5% - 25.1%)","22.5%","25.1%",
"37","North Carolina","37003","Alexander","2021","24.2%","","(20.2% - 28.8%)","20.2%","28.8%",
"37","North Carolina","37005","Alleghany","2019","25.7%","","(24.2% - 27.2%)","24.2%","27.2%",
"37","North Carolina","37005","Alleghany","2020","25.0%","","(23.5% - 26.7%)","23.5%","26.7%",
"37","North Carolina","37005","Alleghany","2021","26.2%","","(21.5% - 31.1%)","21.5%","31.1%",
"37","North Carolina","37007","Anson","2019","22.0%","","(21.1% - 23.0%)","21.1%","23.0%",
"37","North Carolina","37007","Anson","2020","21.4%","","(20.5% - 22.4%)","20.5%","22.4%",
"37","North Carolina","37007","Anson","2021","21.7%","","(17.8% - 25.8%)","17.8%","25.8%",
"37","North Carolina","37009","Ashe","2019","25.0%","","(23.5% - 26.6%)","23.5%","26.6%",
"37","North Carolina","37009","Ashe","2020","24.0%","","(22.5% - 25.6%)","22.5%","25.6%",
"37","North Carolina","37009","Ashe","2021","26.3%","","(21.9% - 31.0%)","21.9%","31.0%",
"37","North Carolina","37011","Avery","2019","24.7%","","(23.2% - 26.2%)","23.2%","26.2%",
"37","North Carolina","37011","Avery","2020","22.4%","","(21.1% - 23.8%)","21.1%","23.8%",
"37","North Carolina","37011","Avery","2021","24.8%","","(20.5% - 29.4%)","20.5%","29.4%",
"37","North Carolina","37013","Beaufort","2019","22.9%","","(21.9% - 24.0%)","21.9%","24.0%",
"37","North Carolina","37013","Beaufort","2020","22.8%","","(21.7% - 23.9%)","21.7%","23.9%",
"37","North Carolina","37013","Beaufort","2021","23.3%","","(19.3% - 27.8%)","19.3%","27.8%",
"37","North Carolina","37015","Bertie","2019","21.4%","","(20.3% - 22.4%)","20.3%","22.4%",
"37","North Carolina","37015","Bertie","2020","21.1%","","(20.0% - 22.2%)","20.0%","22.2%",
"37","North Carolina","37015","Bertie","2021","21.1%","","(17.3% - 25.3%)","17.3%","25.3%",
"37","North Carolina","37017","Bladen","2019","23.9%","","(22.9% - 24.9%)","22.9%","24.9%",
"37","North Carolina","37017","Bladen","2020","23.1%","","(22.0% - 24.2%)","22.0%","24.2%",
"37","North Carolina","37017","Bladen","2021","22.9%","","(18.8% - 27.1%)","18.8%","27.1%",
"37","North Carolina","37019","Brunswick","2019","24.1%","","(22.8% - 25.3%)","22.8%","25.3%",
"37","North Carolina","37019","Brunswick","2020","22.6%","","(21.3% - 24.0%)","21.3%","24.0%",
"37","North Carolina","37019","Brunswick","2021","23.5%","","(19.4% - 27.9%)","19.4%","27.9%",
"37","North Carolina","37021","Buncombe","2019","23.3%","","(21.9% - 24.6%)","21.9%","24.6%",
"37","North Carolina","37021","Buncombe","2020","23.5%","","(22.1% - 24.9%)","22.1%","24.9%",
"37","North Carolina","37021","Buncombe","2021","25.3%","","(21.3% - 29.4%)","21.3%","29.4%",
"37","North Carolina","37023","Burke","2019","24.8%","","(23.5% - 26.1%)","23.5%","26.1%",
"37","North Carolina","37023","Burke","2020","25.6%","","(24.2% - 27.0%)","24.2%","27.0%",
"37","North Carolina","37023","Burke","2021","25.1%","","(21.0% - 29.7%)","21.0%","29.7%",
"37","North Carolina","37025","Cabarrus","2019","22.3%","","(21.3% - 23.4%)","21.3%","23.4%",
"37","North Carolina","37025","Cabarrus","2020","21.5%","","(20.4% - 22.6%)","20.4%","22.6%",
"37","North Carolina","37025","Cabarrus","2021","22.3%","","(18.6% - 26.4%)","18.6%","26.4%",
"37","North Carolina","37027","Caldwell","2019","26.3%","","(24.9% - 27.8%)","24.9%","27.8%",
"37","North Carolina","37027","Caldwell","2020","24.8%","","(23.3% - 26.3%)","23.3%","26.3%",
"37","North Carolina","37027","Caldwell","2021","25.3%","","(21.1% - 29.9%)","21.1%","29.9%",
"37","North Carolina","37029","Camden","2019","24.2%","","(22.9% - 25.5%)","22.9%","25.5%",
"37","North Carolina","37029","Camden","2020","23.2%","","(22.0% - 24.5%)","22.0%","24.5%",
"37","North Carolina","37029","Camden","2021","23.4%","","(19.3% - 28.2%)","19.3%","28.2%",
"37","North Carolina","37031","Carteret","2019","24.6%","","(23.1% - 26.2%)","23.1%","26.2%",
"37","North Carolina","37031","Carteret","2020","23.0%","","(21.7% - 24.3%)","21.7%","24.3%",
"37","North Carolina","37031","Carteret","2021","23.6%","","(19.7% - 28.1%)","19.7%","28.1%",
"37","North Carolina","37033","Caswell","2019","22.6%","","(21.6% - 23.7%)","21.6%","23.7%",
"37","North Carolina","37033","Caswell","2020","22.3%","","(21.2% - 23.4%)","21.2%","23.4%",
"37","North Carolina","37033","Caswell","2021","22.9%","","(19.0% - 27.3%)","19.0%","27.3%",
"37","North Carolina","37035","Catawba","2019","24.3%","","(23.1% - 25.6%)","23.1%","25.6%",
"37","North Carolina","37035","Catawba","2020","22.9%","","(21.7% - 24.2%)","21.7%","24.2%",
"37","North Carolina","37035","Catawba","2021","24.5%","","(20.5% - 28.7%)","20.5%","28.7%",
"37","North Carolina","37037","Chatham","2019","21.0%","","(19.9% - 22.2%)","19.9%","22.2%",
"37","North Carolina","37037","Chatham","2020","20.9%","","(19.7% - 22.2%)","19.7%","22.2%",
"37","North Carolina","37037","Chatham","2021","22.3%","","(18.5% - 26.8%)","18.5%","26.8%",
"37","North Carolina","37039","Cherokee","2019","25.6%","","(24.2% - 27.1%)","24.2%","27.1%",
"37","North Carolina","37039","Cherokee","2020","25.1%","","(23.8% - 26.6%)","23.8%","26.6%",
"37","North Carolina","37039","Cherokee","2021","25.1%","","(20.7% - 29.6%)","20.7%","29.6%",
"37","North Carolina","37041","Chowan","2019","23.2%","","(22.1% - 24.3%)","22.1%","24.3%",
"37","North Carolina","37041","Chowan","2020","22.7%","","(21.6% - 23.9%)","21.6%","23.9%",
"37","North Carolina","37041","Chowan","2021","23.3%","","(19.2% - 27.9%)","19.2%","27.9%",
"37","North Carolina","37043","Clay","2019","25.5%","","(23.9% - 27.0%)","23.9%","27.0%",
"37","North Carolina","37043","Clay","2020","24.3%","","(22.9% - 25.9%)","22.9%","25.9%",
"37","North Carolina","37043","Clay","2021","25.6%","","(21.0% - 30.6%)","21.0%","30.6%",
"37","North Carolina","37045","Cleveland","2019","25.0%","","(23.8% - 26.4%)","23.8%","26.4%",
"37","North Carolina","37045","Cleveland","2020","23.8%","","(22.6% - 25.0%)","22.6%","25.0%",
"37","North Carolina","37045","Cleveland","2021","25.4%","","(21.1% - 29.8%)","21.1%","29.8%",
"37","North Carolina","37047","Columbus","2019","23.8%","","(22.7% - 24.8%)","22.7%","24.8%",
"37","North Carolina","37047","Columbus","2020","23.9%","","(22.8% - 24.9%)","22.8%","24.9%",
"37","North Carolina","37047","Columbus","2021","24.2%","","(20.0% - 28.7%)","20.0%","28.7%",
"37","North Carolina","37049","Craven","2019","22.2%","","(21.2% - 23.2%)","21.2%","23.2%",
"37","North Carolina","37049","Craven","2020","23.1%","","(22.1% - 24.2%)","22.1%","24.2%",
"37","North Carolina","37049","Craven","2021","22.9%","","(19.4% - 27.6%)","19.4%","27.6%",
"37","North Carolina","37051","Cumberland","2019","21.4%","","(20.6% - 22.3%)","20.6%","22.3%",
"37","North Carolina","37051","Cumberland","2020","22.7%","","(21.9% - 23.5%)","21.9%","23.5%",
"37","North Carolina","37051","Cumberland","2021","23.5%","","(20.2% - 27.1%)","20.2%","27.1%",
"37","North Carolina","37053","Currituck","2019","23.7%","","(22.4% - 25.0%)","22.4%","25.0%",
"37","North Carolina","37053","Currituck","2020","23.0%","","(21.8% - 24.4%)","21.8%","24.4%",
"37","North Carolina","37053","Currituck","2021","23.2%","","(19.3% - 27.7%)","19.3%","27.7%",
"37","North Carolina","37055","Dare","2019","22.7%","","(21.5% - 24.0%)","21.5%","24.0%",
"37","North Carolina","37055","Dare","2020","22.2%","","(20.9% - 23.6%)","20.9%","23.6%",
"37","North Carolina","37055","Dare","2021","22.5%","","(18.5% - 26.9%)","18.5%","26.9%",
"37","North Carolina","37057","Davidson","2019","24.6%","","(23.2% - 26.0%)","23.2%","26.0%",
"37","North Carolina","37057","Davidson","2020","24.5%","","(23.2% - 25.8%)","23.2%","25.8%",
"37","North Carolina","37057","Davidson","2021","25.1%","","(21.0% - 29.4%)","21.0%","29.4%",
"37","North Carolina","37059","Davie","2019","23.9%","","(22.6% - 25.2%)","22.6%","25.2%",
"37","North Carolina","37059","Davie","2020","23.2%","","(21.9% - 24.5%)","21.9%","24.5%",
"37","North Carolina","37059","Davie","2021","23.9%","","(19.5% - 28.6%)","19.5%","28.6%",
"37","North Carolina","37061","Duplin","2019","22.8%","","(21.9% - 23.8%)","21.9%","23.8%",
"37","North Carolina","37061","Duplin","2020","22.6%","","(21.6% - 23.6%)","21.6%","23.6%",
"37","North Carolina","37061","Duplin","2021","23.5%","","(19.5% - 27.7%)","19.5%","27.7%",
"37","North Carolina","37063","Durham","2019","19.6%","","(18.7% - 20.5%)","18.7%","20.5%",
"37","North Carolina","37063","Durham","2020","20.8%","","(19.9% - 21.8%)","19.9%","21.8%",
"37","North Carolina","37063","Durham","2021","19.3%","","(16.1% - 22.9%)","16.1%","22.9%",
"37","North Carolina","37065","Edgecombe","2019","22.4%","","(21.3% - 23.5%)","21.3%","23.5%",
"37","North Carolina","37065","Edgecombe","2020","22.0%","","(20.9% - 23.1%)","20.9%","23.1%",
"37","North Carolina","37065","Edgecombe","2021","21.9%","","(18.0% - 26.2%)","18.0%","26.2%",
"37","North Carolina","37067","Forsyth","2019","21.7%","","(20.7% - 22.7%)","20.7%","22.7%",
"37","North Carolina","37067","Forsyth","2020","21.1%","","(20.1% - 22.1%)","20.1%","22.1%",
"37","North Carolina","37067","Forsyth","2021","23.6%","","(20.0% - 27.2%)","20.0%","27.2%",
"37","North Carolina","37069","Franklin","2019","22.2%","","(21.2% - 23.3%)","21.2%","23.3%",
"37","North Carolina","37069","Franklin","2020","22.3%","","(21.2% - 23.4%)","21.2%","23.4%",
"37","North Carolina","37069","Franklin","2021","22.8%","","(18.9% - 27.3%)","18.9%","27.3%",
"37","North Carolina","37071","Gaston","2019","25.1%","","(23.9% - 26.3%)","23.9%","26.3%",
"37","North Carolina","37071","Gaston","2020","23.4%","","(22.2% - 24.6%)","22.2%","24.6%",
"37","North Carolina","37071","Gaston","2021","22.8%","","(19.0% - 27.0%)","19.0%","27.0%",
"37","North Carolina","37073","Gates","2019","23.1%","","(22.1% - 24.1%)","22.1%","24.1%",
"37","North Carolina","37073","Gates","2020","22.6%","","(21.6% - 23.7%)","21.6%","23.7%",
"37","North Carolina","37073","Gates","2021","23.1%","","(18.9% - 27.5%)","18.9%","27.5%",
"37","North Carolina","37075","Graham","2019","26.3%","","(24.8% - 27.6%)","24.8%","27.6%",
"37","North Carolina","37075","Graham","2020","24.9%","","(23.5% - 26.3%)","23.5%","26.3%",
"37","North Carolina","37075","Graham","2021","25.2%","","(20.8% - 29.7%)","20.8%","29.7%",
"37","North Carolina","37077","Granville","2019","22.0%","","(20.9% - 23.1%)","20.9%","23.1%",
"37","North Carolina","37077","Granville","2020","21.7%","","(20.7% - 22.8%)","20.7%","22.8%",
"37","North Carolina","37077","Granville","2021","22.8%","","(18.9% - 27.0%)","18.9%","27.0%",
